,tweet,label
9918,Happy Columbus Day!!! Just be glad we wasn't usin' #weavetrip to rope the sails. SERIOUSLY THO&gt; That shit would be #wigger&gt;,0
9919,Happy Easter you dirty sons a bitches! #NFG #WGE #FindTheEggs #EggsAreInHerAss http://t.co/pNQLgWzNd3,0
9920,Happy Friday bitches #kimorablac http://t.co/SKpKf0fGNe,0
9921,Happy bday @user I love you my nigguh #livingLegend,0
9922,Happy birthday @user I love you faggot,0
9923,Happy birthday bird! @user,0
9924,Happy birthday bitch &#128526;@user http://t.co/2fBKhkQiJa,0
9925,Happy birthday fag @user love ya,0
9926,Happy birthday little bitch boy @user &#128522;&#127881;&#127882;,0
9927,Happy birthday nig @user ! Miss your black ass &#128514;&#128526; #TU,0
9928,Happy birthday pops aka old negro spiritual aka the man who said I was an accident. 64 never looked so&#8230; http://t.co/Igq8v6RIHH,0
9929,Happy birthday to literally the craziest bitch I know @user I'm so happy I'm related to u &#128540;,0
9930,Happy birthday to my bitch. @user I had to tow is botch ass car... Love you cuz,0
9931,Happy birthday to my pops. Old negro spiritual is 64 today lol,0
9932,Happy birthday to the biggest retard out there. Youre my favorite retard though @user happy birthday nigs,0
9933,Happy birthday to this coon ass nigga buckcity @user,1
9934,Happy first day of college nigger @user,1
9935,Happy hangover #Bloomington #btown #iubb #IU #Indiana #hoosierdaddy #HoosierNation #hoosiers the resurrection is now complete. #ncaa #big10,0
9936,Happy this nigga nick old I only like red bones ass is watching this.,0
9937,Hardly ever sober bitch I party till it's over.,0
9938,Harlem World trash? Interesting.,0
9939,Harry must thincc I'm the bitch he can fall Bacc on ah sum &#128514;&#128557; Boi BYEEEEE &#128075;&#9995;&#9996;&#65039;,0
9940,Harvard got the worst hoes cheerleading in America,0
9941,Has anyone ever purchased baseball field dirt? I really want dirt from @user Stadium for my grandfather's grave. #weirdtweets,0
9943,Hate a bitch that's always in some mess,0
9944,"Hate a hoe that think relationships are seasonal.. ""Winter comin, Let me get me a boyfriend"".. Sound dumb as hell..",0
9945,"Hate aw they ""gym"" cunts in ma year, I'd rather eat like a pig and drink like I've got a problem",0
9946,Hate dat hoe,0
9947,Hate on what bitch http://t.co/QzTnw6cdKi,0
9948,Hate that bitch RT @user Ray Donovan's wife is pissing me off,0
9949,Hate this dyke,1
9950,Hate when I'm in a girl city call her then she call back after I'm on the plane bitch FOH,0
9951,Hate when bitches get boyfriends then forget all about you like you wasn't there before they got together,0
9952,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch",0
9953,"Hate when bitches tryna put you in the friendzone...bitch I'm tryna score, put me in the end-zone",0
9954,Hate when bitches with long hair decide to get a haircut. Nothin good ever comes out of that,0
9955,Hate when hoes try to lead u on naw like lil bitch im coool,0
9956,Hate when my hoes get out here an start actin single smh. #DezHoesAintLoyal @user @user,0
9957,Hating on me? Then bitch what's good?,0
9958,Hats off to all hoodrat chicks from the ghetto who have anxiety attacks at formal events,0
9959,Have they seen Planet of the Apes &#8220;@user: Brazil has the highest number of monkey species of any nation in the world with 116.&#8221;,0
9960,Have you Eva asked a nicca where dey got sum fake designer frm,1
9961,"Have you ever popped champagne on a plane, while gettin some brain 
Whipped it out, she said ""I never seen Snakes on a Plane""",0
9962,Have you ever slapped a bitch for giving you a big hickey #wiggy #wiggy #wiggy,0
9963,"Have you ever thought a bitch was wet as fuck, but woke up the next morning &amp; realized that she was just on her period?",0
9964,"Have you heard &#8216;guala shit Featuring: chase-da-doe,r.o.m.e.,and the boy big&#8217; by Joseph Chase Rinche on #SoundCloud? https://t.co/OOGNA1zNcR",0
9965,Have you hugged a wacko-bird today?,0
9966,Have you noticed all the ghetto people naming their kids after cars? Mercedes&#8230; Lexus&#8230; Repossessed.,0
9967,Haven't talked to my bitch in a while lol. @user,0
9968,"Having ""them hoes"" gets old, well it has gotten old already.",0
9969,"Having a 'new boyfriend' every month doesn't mean you're gorgeous.... It means you're easy, and retarded.",0
9970,Having a bitch ain't goofy. Having bitch dat ain't loyal is,0
9971,Having a bitch come in handy during times like this &#128533;,0
9972,"Having hoes not cool, That one will be better than all them thots",0
9973,Having sex with a guy wont keep him around for you dumb hoes who think that. Theres plenty pussy. Just gotta have a guy who wont give in,0
9974,"Having spent the whole of catching fire telling the bitch next to me to put her phone away, I am now battling the masses so I can buy milk",0
9975,Hayfever is a cunt,0
9976,Hazel e looks like a bird... Her and kaep prolly related by nose and shit,0
9977,Hazlenut coffee and graham crackers every morning &#128525;&#128588;&#128152;,0
9978,He a hoe fa that RT @user: Incredible vagina is rarely ever attached to an incredible woman. God has a weird sense of humor.,0
9979,"He ain't shit girl, &#128175;he a bitch made nigga !",1
9980,"He be like ""bitch dontouch my braids""",0
9981,He better choose up cuz ain't No Bitch checcin a nigga that she don't Fw for being wit other bitches...that don't even sound right &#9995;&#128514;&#128564;,0
9982,He bring the hoes out on twitter nigga got magical powers RT @user: Who is @user?,0
9983,He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed,0
9984,He called me just to say he was deleting my number.... bitch please.,0
9985,"He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em....",0
9986,He did dat headband shit on purpose .. Now the whole spurs team fuckin up lookin at this weird lookin nicca,0
9987,"He died for a reason RT @user: ""@user: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam",0
9988,He does! Lmao RT @user: Sean Payton been had hoes RT @user: Lol http://t.co/pTD5rApZtD,0
9989,"He doesnt like you, ya stupid bitch. He likes ur vag. Idiot haha. #goingtogethurtagain",0
9990,He don't even follow his bitch &#128514;,0
9991,He gets this bratty attitude from Brittany .... and its for the birds.,0
9992,"He got Channing Tatum as his bitch,I'm out",0
9993,He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient,0
9994,He got hoes for sell! Shop with him! #lmfao #TrekGang http://t.co/iuCM6OEVy3,0
9995,He has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them. Makes me feel good about life.,0
9996,"He hit me with "" if I tell you who I'm fucking you can't say shit bitch, but her head game on point "" #RNS",0
9997,He is really on my line singing negro spirituals..!!,0
9998,He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything,0
9999,He may be the President but that doesn't necessarily mean he's in the sole position of power in regard to making such decisions.,0
10000,"He needs too! We win titles when he smacks hoes! RT @user: Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @user",0
10001,"He never replied to my asking about his calling me a ""redneck"" @user @user @user @user",0
10002,He only favorites your tweet about him to keep his other hoes happy,0
10003,He prolly gone laugh n say this bitch crazy &#128514;&#128514;,0
10004,He pussy whipped without getting the pussy #RARE &#8220;@user: @user Lmao he gotta snap out of it&#8221;,0
10005,He run his mouth just like a bitch I had to cut em off,0
10006,He said bitch boy &#128514;,0
10007,He said capri-sun and zebra cake&#128514;,0
10008,He said get up bitch... That's not PG #FROhorsemen,0
10009,He said soul patch bitch ..!!! Lmaoooo,0
10010,He said that bitch look like a praying mantis tho ctfu,0
10011,"He said we gon be paying a bitch rent, I'm not even tryna buy her an extra sweet and sour sauce at McDonalds",0
10012,He so trash RT @user Cary Williamsc GOT CARRIED lol,0
10013,He sound like a bitch,0
10014,He trash in concert anyways. RT @user: Dude y'all fraud as hell if y'all go to J.Cole concert and you don't fw his music.,0
10016,He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?,0
10017,He went and got that bitch!!,0
10018,He's a bitch.,0
10019,He's a pretty damn good actor. But as a gay man it's awesome to see an openly queer actor given the lead role for a major superhero film.,0
10020,"He's bitch keep looking at me

She choosing or nah?",0
10021,He's going to be someone's bitch &#8220;@user: He bought to catch hell in cell block D. They fuck up men who are rapist and child molesters.&#8221;,0
10022,He's like 30 something year old talking back to my mom &amp; taking my uncles truck without permission like bitch you need to fucken relax !,0
10023,He's making sure if it's ok for the bitches http://t.co/wE7OBTKetB,0
10024,He's trash tho &#8220;@user: Its 10 Million Naira If You Want Me On Your Song &#8211; Wizkid http://t.co/Nsxaacj4jG via @user&#8221;,0
10025,He's trash. &#8220;@user: @user he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy &#128514;&#8221;,0
10026,Headed straight to the top bitch.,0
10027,"Hear the birds on the summer breeze, I drive fast",0
10028,Heard I fuck with them bitches &#128530;&#128545;&#128074;&#128080;&#9996;&#65039; Now you mad tripping &#128581;&#128554;&#9996;&#65039;,0
10029,Heard some good news today and all I gotta say is karma is a bitch &#128521;&#128139;&#9996;&#65039;,0
10030,Heard that bitch gtta thang for them boss niggas,1
10031,"Heard them haters talking, I heard them bitches fucking.. I must be doing something right",0
10032,Heard you gotta new bitch. See ya postin' up thinkin' that it's making me sick.,0
10033,Heartless ass niggah,0
10034,Heartless ass niggah &#128513; but who isn't now Adays ?,0
10035,Heat bitches!!!!!!!!!!!,0
10036,"Heeellllooo ""@user: If a bitch keep hitting your nigga phone... It's because he's still entertaining her &#128175;""",0
10037,Helga was a bitch.... And for what reason.? #HeyArnold,0
10038,Hell I believe you too!RT @user: @user lol I still look good I'm smaller than half these hoes,0
10039,Hell naw we don't fuck wit no phonies you can tell yo bitch we some young rich homies!,0
10040,Hell yeah that bitch gon' go ham,0
10041,"Hell yuhh they hit haha s/o ma nigga,
gmula! Cheweing one takes a chug, then sniffey",0
10042,Hella hoes,0
10043,Hella just ordered me some beanies,0
10044,"Hello American people, my name is Eric Cantor and I am a lying piece of bird poo http://t.co/qJyuw4ox0O",0
10045,"Hello October, you irrelevant bitch you no worries November coming &#128076;",0
10046,"Hello new followers. I am anime loving nigger who is too poor to afford a laptop, resulting in being a mw3 theater player for Darth.",0
10047,"Hello, and to them bitches!!!!! ""@user: I just want him to keep them lies to his self..&#128524;&#128080;""",0
10048,Help me speed up the process of fucking your bitch..feel me?,0
10049,"Her excuse is ""when I die u can have all my gold."" I don't even like yellow gold anymore. I gave her all of mine.",0
10050,Her pussy clean but she dance dirty..,0
10051,Her pussy so good like I left something,0
10052,Her pussy sweeter then some fresh fruit &#128527; she gushin I drink the best juice &#128166;,0
10053,Her pussy wet I call it Fiji water,0
10054,"Here I go! Welcome to the titty show. Typa ass i see in a video. When I fuck, nut in you like a silly hoe. http://t.co/MsFzie1MAE",0
10055,Here some kimora boobies for you &#128139; &#128298; this is how unlock before I slice a bitch. #kimorablac&#8230; http://t.co/xGb0Th91LJ,0
10056,Here this bitch go ... Lol,0
10057,Here this nigga go RT @user: Damn dark skinned hoes be havin all that ass but be lookin like pokemons &#128553;&#128555;,0
10058,Here we go brownies here we go! WOOF WOOF!,0
10059,Here we go this fat bitch started talking and now will never stop,0
10060,Here yall hoes go dicc ridin&amp; shit,0
10061,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,0
10062,Hey @user fans. If anyone is wondering what the yellow tab on the back of the collar for - it's for teams that have won a champion,0
10063,"Hey @user you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself",1
10064,Hey @user fans is this a good score ? #lookingformore http://t.co/HLQAl7cIGf,0
10065,Hey @user dis angry white man @user called me a nigger when I didn't answer da door on time. He ain't fit to be delivering pizzas,0
10066,Hey Okrah... Just wake up already. You already know Bammy and Moochie are in it for the commies. Stop with the racist whitey hate crap.,0
10067,Hey bitch..Adam showed up..bring more beer.,0
10068,Hey bitches I'll be in IC tonight so dial the digits &#128527;,0
10069,"Hey everybody,
The White Iron Band plays this Saturday(12-11-10) on the Slopes of Lutsen,MN at Papa Charlie&#8217;s(21+). Going to be a real...",0
10070,"Hey if I stir a Spider, Rockstar, and Monster together and chug it, would I /definitely/ be hospitalized or just maybe? Asking for a friend",0
10072,Hey ladies can i ask you a question ? Why do yall niggas be so fkn LAME ! It be the baddest bitches wit the LAMEST niggas,0
10073,Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers,0
10074,Hey my folk. This nigger loving Jew boy @user asked if I was making death threats against his goat fucking people. Fuck him.,1
10075,"Hey! I'm gonna get some sort of bird tattooed on my body, accompanied with an anchor/rope situation. No one's doing that right now, right?",0
10076,"Hey, people bird watching, you do realize there&#8217;s like, hundreds, literally hundreds of free pictures of boobs on the Internet, right?",0
10077,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",0
10078,"Hey. 

Aside.

This was my graduation cap. Like fuck you, bitch, Detroit What. http://t.co/fvNpE7ukn7",0
10079,"Hey. @user. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?",1
10080,"Hi Charlie, eating leftover candy? @user @user @user @user @user @user",0
10081,Hidey hidey hoe http://t.co/39fPSgB7hk,0
10082,High school is tough for everyone. Grow the fuck up and stop being a little bitch. That should be a tag line for my new speaking tour,0
10083,"High then a bitch of them bong rips, steady smoking 11 g's with my nigga Jorge",0
10084,High then a hoe but played it cooooool,0
10085,High then a hoe watching wolf of Wall Street,0
10086,High then a hoe with bitch ass Benny,0
10087,"High then a hoe, hitting this bowl for my nigga Rick! #RIPRick",0
