,Unnamed: 0,id,label,cleaned_tweet,cleaned_emoji_tweet
3099,3099,3100,0,found maketh given title than cawdor! could proper brilliant husband,found maketh given title than cawdor! could proper brilliant husband
3100,3100,3101,1,"""the holidays violent time i’ve begun question importance families”#familycircus #chri…","""the holidays violent time i’ve begun question importance families”#familycircus #chri…"
3101,3101,3102,0,like penza cone! think spinal cracked,like penza cone! think spinal cracked
3102,3102,3103,0,long delay??i might miss important bringing boy flight keep retired #pissedoff,long delay??i might miss important bringing boy flight keep retired #pissedoff
3103,3103,3104,0,kisses love 😍😍😍😍,kisses love :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
3104,3104,3105,0,great way finish great week #workupasweat #health #fitness #lifestyle #myfit #choices,great way finish great week #workupasweat #health #fitness #lifestyle #myfit #choices
3105,3105,3106,0,sucks want come person give insensitive #huing,sucks want come person give insensitive #huing
3106,3106,3107,0,father'day #love #respect #everything #confident #life…,father'day #love #respect #everything #confident #life…
3107,3107,3108,0,began life! ♦️♥️♣️♠️ #pool #vegas #lasvegas #goldennugget #hotel #goodlife @ golden…,began life! :diamond_suit::heart_suit::club_suit::spade_suit: #pool #vegas #lasvegas #goldennugget #hotel #goodlife @ golden…
3108,3108,3109,0,#nda allies kill #bjp faster #congress opponents #tdp,#nda allies kill #bjp faster #congress opponents #tdp
3109,3109,3110,0,spot awards pp finished!! happening!! private message pm sta! #celebrate #success #proud 🏊🏼🏇🏉⚽️🚣🏀🏸🎣🏆,spot awards pp finished!! happening!! private message pm sta! #celebrate #success #proud :person_swimming_medium-light_skin_tone::horse_racing::rugby_football::soccer_ball::person_rowing_boat::basketball::badminton::fishing_pole::trophy:
3110,3110,3111,0,🍌🍰💓 sweets time😍 mimi amp; same👩‍👩‍👧 #lamaison #cake #sweet #love #yummy #instafood…,:banana::shortcake::beating_heart: sweets time:smiling_face_with_heart-eyes: mimi amp; same:family_woman_woman_girl: #lamaison #cake #sweet #love #yummy #instafood…
3111,3111,3112,0,#russian gorilla simulate need adapt environment need tear city material,#russian gorilla simulate need adapt environment need tear city material
3112,3112,3113,0,morning #coffee #london !!!! love life 😁 #bachelorette #bacheloretteweekend #…,morning #coffee #london !!!! love life :beaming_face_with_smiling_eyes: #bachelorette #bacheloretteweekend #…
3113,3113,3114,0,isaac gave everyone except button except,isaac gave everyone except button except
3114,3114,3115,0,want #world go back #normal; like #gap #commercials show #friends #eve #music,want #world go back #normal; like #gap #commercials show #friends #eve #music
3115,3115,3116,0,world's biggest problem intelligent people full doubts stupid people full confidence,world's biggest problem intelligent people full doubts stupid people full confidence
3116,3116,3117,0,(pentecostals) passionate lost souls politics we'd turn world upside,(pentecostals) passionate lost souls politics we'd turn world upside
3117,3117,3118,0,ironic dance like moon feel like genius! #dance #genius…,ironic dance like moon feel like genius! #dance #genius…
3118,3118,3119,0,oh good org hear week! bring segment #believethat? 🙏🏼,oh good org hear week! bring segment #believethat? :folded_hands_medium-light_skin_tone:
3119,3119,3120,1,check out! mentioned org back april founder girl ny happy new yea…,check out! mentioned org back april founder girl ny happy new yea…
3120,3120,3121,0,#jobs #jobsearch # drunk suburb waves box utter #a greater suburb man threaten,#jobs #jobsearch # drunk suburb waves box utter #a greater suburb man threaten
3121,3121,3122,1,#christians saying racism … enough protest denounce #retweet…,#christians saying racism … enough protest denounce #retweet…
3122,3122,3123,0,where snapchat #love #dj #spin #music #media #me #model #tbt…,where snapchat #love #dj #spin #music #media #me #model #tbt…
3123,3123,3124,1,check ulcer #trump! may titties! question bring hussy grab hussy be…,check ulcer #trump! may titties! question bring hussy grab hussy be…
3124,3124,3125,0,comrade shot pretoria show ground,comrade shot pretoria show ground
3125,3125,3126,0,finally found way delete old tweets! might find useful well #deletetweets,finally found way delete old tweets! might find useful well #deletetweets
3126,3126,3127,0,good option #amsterdam #marknme,good option #amsterdam #marknme
3127,3127,3128,0,vara one liveliest girls i've met agents agree miss go's decision strip title love island,vara one liveliest girls i've met agents agree miss go's decision strip title love island
3128,3128,3129,0,finding dry😃🐟 🙌🏾 @ great escape theaters - into,finding dry:grinning_face_with_big_eyes::fish: :raising_hands_medium-dark_skin_tone: @ great escape theaters - into
3129,3129,3130,0,happy family ❤️ #biglove #love,happy family :red_heart: #biglove #love
3130,3130,3131,0,it;j b-day🎉it; jungkookday day years yet come stand,it;j b-day:party_popper:it; jungkookday day years yet come stand
3131,3131,3132,0,name news channel else shut,name news channel else shut
3132,3132,3133,0,sunday funday!! #sunday #silly,sunday funday!! #sunday #silly
3133,3133,3134,0,make life story amazing unicorn believe true #healthy #love,make life story amazing unicorn believe true #healthy #love
3134,3134,3135,1,might library #libtard #sjw #liberal #politics,might library #libtard #sjw #liberal #politics
3135,3135,3136,0,ready wedding #me #boy #selfie #weddingtime #cute #handsome #cool #blue #smile …,ready wedding #me #boy #selfie #weddingtime #cute #handsome #cool #blue #smile …
3136,3136,3137,0,place called 🌟 #ocean 🌟,place called :glowing_star: #ocean :glowing_star:
3137,3137,3138,0,list created bureaucratic without due process really us constitution,list created bureaucratic without due process really us constitution
3138,3138,3139,1,might library #libtard #sjw #liberal #politics,might library #libtard #sjw #liberal #politics
3139,3139,3140,0,that right !! #wedding #pay #weddingpay #bi #celebration #bride #groom #bridesmaids …,that right !! #wedding #pay #weddingpay #bi #celebration #bride #groom #bridesmaids …
3140,3140,3141,0,really wish could tomorrow due really 😢,really wish could tomorrow due really :crying_face:
3141,3141,3142,1,"dealing relatives reminding ""the clock"" ticking? might help #childfree…","dealing relatives reminding ""the clock"" ticking? might help #childfree…"
3142,3142,3143,0,parcel arrived today need leave sunday 😃,parcel arrived today need leave sunday :grinning_face_with_big_eyes:
3143,3143,3144,0,favorite place summerlove chicago!! 😘 #happiness #chitown…,favorite place summerlove chicago!! :face_blowing_a_kiss: #happiness #chitown…
3144,3144,3145,0,young #family plays son - #aleksejplatonov #baby #boy #child,young #family plays son - #aleksejplatonov #baby #boy #child
3145,3145,3146,0,#hot #instafollow #sexy #instadaily #bestoftheday #instalike #instamood please follow me…,#hot #instafollow #sexy #instadaily #bestoftheday #instalike #instamood please follow me…
3146,3146,3147,1,need change profiting #economicapahied #hatespeech get service poor…,need change profiting #economicapahied #hatespeech get service poor…
3147,3147,3148,0,close says made really too! huge #smile face says hi!,close says made really too! huge #smile face says hi!
3148,3148,3149,0,happy father's day amazing days missing mine today everyday #happyfathersday #missingmine,happy father's day amazing days missing mine today everyday #happyfathersday #missingmine
3149,3149,3150,0,story life !,story life !
3150,3150,3151,0,verbal sleep remedies work!! #altwaystoheal #healthy #healing !!,verbal sleep remedies work!! #altwaystoheal #healthy #healing !!
3151,3151,3152,0,#atherapy #musictherapy heal life? #altwaystoheal #healthy #healing!,#atherapy #musictherapy heal life? #altwaystoheal #healthy #healing!
3152,3152,3153,0,meatus booked london hospitals open day thursday! #pharmacy #earlystas,meatus booked london hospitals open day thursday! #pharmacy #earlystas
3153,3153,3154,0,weeks till mind vacancy like counting anything laughing loud ll #lakeoftheozarks #ozarks #summeime,weeks till mind vacancy like counting anything laughing loud ll #lakeoftheozarks #ozarks #summeime
3154,3154,3155,0,customers #grieco #kia #ri #providenceri,customers #grieco #kia #ri #providenceri
3155,3155,3156,0,nothing harm much thoughts unguarded #motivation,nothing harm much thoughts unguarded #motivation
3156,3156,3157,0,turn abc #sobering,turn abc #sobering
3157,3157,3158,0,#chill😎 #sunday #trenereasta #love #waking @ wake way,#chill:smiling_face_with_sunglasses: #sunday #trenereasta #love #waking @ wake way
3158,3158,3159,0,happiness seeing friend wrapped name marriage ),happiness seeing friend wrapped name marriage )
3159,3159,3160,0,oh hotel stay month two nights! yayyy!!!,oh hotel stay month two nights! yayyy!!!
3160,3160,3161,0,miss bryan ferry - burgled house sat th #cantwait see play live!,miss bryan ferry - burgled house sat th #cantwait see play live!
3161,3161,3162,0,here looks like found approximate date 💃👍🎉 #somuchfunlasttime 💕,here looks like found approximate date :woman_dancing::thumbs_up::party_popper: #somuchfunlasttime :two_hearts:
3162,3162,3163,0,inside #kremlin walls #moscow #nofilter #russia #sunny #goodtimes #travel …,inside #kremlin walls #moscow #nofilter #russia #sunny #goodtimes #travel …
3163,3163,3164,0,baking frenzy going bake easy kitchen #foodacademy hastings today😊😋😋 #nomnomnom,baking frenzy going bake easy kitchen #foodacademy hastings today:smiling_face_with_smiling_eyes::face_savoring_food::face_savoring_food: #nomnomnom
3164,3164,3165,0,🌿🌿🌿 #vegan peace amp; love #chocolate #expresso #hemp #brownies share #eat,:herb::herb::herb: #vegan peace amp; love #chocolate #expresso #hemp #brownies share #eat
3165,3165,3166,0,finally found way delete old tweets! might find useful well #deletetweets,finally found way delete old tweets! might find useful well #deletetweets
3166,3166,3167,0,"anyone else notice ""suppers"" agent girls years internalize female oppressive system?","anyone else notice ""suppers"" agent girls years internalize female oppressive system?"
3167,3167,3168,1,douchebag like dad! #assholes #rapists #pedophiles #evil #satanists,douchebag like dad! #assholes #rapists #pedophiles #evil #satanists
3168,3168,3169,0,who's winner #dadsgotyourback #contest ??? th #bihday you!!! 🎉🎉🎉🎂🎂🎂,who's winner #dadsgotyourback #contest ??? th #bihday you!!! :party_popper::party_popper::party_popper::birthday_cake::birthday_cake::birthday_cake:
3169,3169,3170,1,work idea creating substantive argument making point rather calling names…,work idea creating substantive argument making point rather calling names…
3170,3170,3171,0,favorite aime #fairytail #anime #otaku #lucy #natsu #natsuxlucy #fun #animegif,favorite aime #fairytail #anime #otaku #lucy #natsu #natsuxlucy #fun #animegif
3171,3171,3172,0,・ ・ ♡ disneyland🏰💕💕 #ひなこな #disney #love #friends #movie #me #ll #ff 💛…,・ ・ ♡ disneyland:castle::two_hearts::two_hearts: #ひなこな #disney #love #friends #movie #me #ll #ff :yellow_heart:…
3172,3172,3173,0,milkyway - na #kinky #slut #porn #xxx #nasty #young #naughty #shy #wet #sexy #hot #horny #nude,milkyway - na #kinky #slut #porn #xxx #nasty #young #naughty #shy #wet #sexy #hot #horny #nude
3173,3173,3174,0,#grandpa #life_insurance ? grand really #die,#grandpa #life_insurance ? grand really #die
3174,3174,3175,0,happy work conference right midst leads culture-of-development organizations #work #mindset,happy work conference right midst leads culture-of-development organizations #work #mindset
3175,3175,3176,0,#grief many stages-he's still mode,#grief many stages-he's still mode
3176,3176,3177,0,ready ride #frenchchampionship #waves,ready ride #frenchchampionship #waves
3177,3177,3178,0,power color lift mood amazing consider wearing bright color today #wisdom #wisdom,power color lift mood amazing consider wearing bright color today #wisdom #wisdom
3178,3178,3179,0,↝ #aba retainers meet higher cybersecurity standards #blog #silver #gold #forex,↝ #aba retainers meet higher cybersecurity standards #blog #silver #gold #forex
3179,3179,3180,0,friday! 🎈🎈🎈 happy children best! ❤️😝 #children #friday @ passepaoutu ltd,friday! :balloon::balloon::balloon: happy children best! :red_heart::squinting_face_with_tongue: #children #friday @ passepaoutu ltd
3180,3180,3181,0,staying withdrawal already 🐧fan,staying withdrawal already :penguin:fan
